136649,파울볼,6.73,전체 관람가,다큐멘터리,조정래,김성근 고양원더스선수들 조진웅,한미 한미일 3 3개국 개국 프로 프로야구 야구 선수 출신 향남 국내 신인왕 김 김수경 수경 경력 소유자 헬스 트레이너 대리 운전기사 야신 신 김성근 감독 탄생 한국 최초 독립 독립구단 구단 고양 원더스 지옥 지옥훈련 훈련 프로구단 진출 3년 만 90 90승 승 25 25무 무 61 61패 패 성적 총 31 31명 명 입단 기적 기적과도 과도 성과 시즌 준비 2014 2014년 9 9월 11 11일 해체 소식 파울볼 타자 공이 파울 파울라인 라인 번 스트라이크 카운트 이후 계속 타격 기회
119105,파일 : 4022일의 사육,3.36,청소년 관람불가,미스터리 스릴러,박용집,이종혁 강별 하연주,사회부 기자 수경 수경강 강 학창 학창시절 시절 절 미 미수하연주가 수하 연주가 실종 가슴 기억 날 지역 지역신문 신문 편집 편집장인 장인 선배 민국 미수 이야기 그녀 행적 이후 11 11년 만 예전 180 불안 모습 곁 연인 연인이자 이자 전도 전도유망 유망 유전 유전공학 공학 연구원 한동 한동민 민 종 종혁 혁 박사 12 12월 상상 충격적 실체
142599,파편,0.0,전체 관람가,인도네시아,루앙루파,,파편 2005 2005년 대안 대안예술집단 예술 집단 루앙루파 작가 공동 연출 프로젝트 참여 비주얼 아티스트 음악가 감독 협업 결과물 영화 극화 구조 구성 논리 문제 제기 유희 대상 체성 퍼포먼스 당대 극장 상영 인도네시아 소고 폭력 개념 비판 작품 미디어 문화 대하
118968,판타스틱 4,4.24,12세 관람가,액션 SF,조쉬트랭크,마일즈텔러 케이트마라 마이클B.조던 제이미벨 토비켑벨,천재적 두뇌 소유자 리드 리드마일즈 마일즈 텔 텔러 러 저명 과학자 스톰 박사 눈 과학 과학연구소 연구소 백스터 차원 이동 수 발명품 개발 이용 연구 연구원인 원인 빅 빅터토비 터 토비 캡 캡벨 벨 스톰박사 딸 수케 수케이트 이트 마라 아들 마이클 조 친구 친구인 인 제이 제이미 미 무한 에너지원 행성 시도 곳 폭발 사람 부상 빅터 실종 구조 신체 변화 사실 정부 군 군관계자 관계자 무기 운명 힘 닥터 지구
127043,팔로우,6.6,청소년 관람불가,공포,데이빗로버트밋첼,마이카먼로 키어길크리스,19 19살 살 제이 남자 남자친구 친구 데이트 날 이후 누군가 느낌 그녀 불안 존재 남 겐 수 정체 앞 녀의 일상 악몽 공포 불안감 저주 사람 그것
138338,팔로우미 시즌5,0.0,15세 관람가, , ,아이비 최희 재이,뷰티 정보 속 리얼 검증 근본 건강 방법 제시 2030 여성 궁금증 해결 3 그녀 리얼검증프로젝트 프로젝트
114248,패딩턴,8.59,전체 관람가,코미디 가족 모험,폴킹,벤위쇼 니콜키드먼 휴보네빌 샐리호킨스 사무엘조슬린 매들린해리스 줄리월터스,폭풍우 가족 꼬마 꼬마곰 곰 패딩 패딩턴 턴 페루 영국 여행 런던 도착 브라운 도움 사고 사고1초 1 초 한번 골칫거리 소식 악당 박제 리센트 호시탐탐
138067,패션왕 비밀의 상자,0.0,15세 관람가, , ,서인영 조미,국내 최초 한국 중국 대표 최정상 스타 탑 탑디자이너 디자이너 한중 패션 콜라 레이션 매회 실용적 트렌드 미션 수행 파티
119431,팬,7.77,전체 관람가,모험 가족 판타지,조라이트,휴잭맨 가렛헤드룬드 루니마라 리바이밀러 아만다사이프리드,이야기 어른 해적 요정 섬 처음 친구 결말 이해 시작 아기 고아원 소년 피터 네버랜드 장악 수염 일당 납치 출생 비밀 하늘 신 대적 예언 주인공 피터임 임 제거 만난 후크 힘 최고 전사 팬 특별 운명 구원자
137681,페삭의 처녀 1979,0.0,15세 관람가,다큐멘터리,장외스타슈,,외스타슈 고향 페삭에서 지역 정숙 아가씨 장미 장미아가씨 선발 선발대회 대회 개최 사회 사회변혁 변혁 학생 대규모 시위 프랑스 전역 격동 1968 1968년 페삭으 구태 연 짝 행사 촬영 자리 존재 코멘트 10 10년 1979 1979년 삶 관찰 연작 다큐멘터리 변화 기존 사회체제 체제 위선 모순 진지 유머 냉소
143211,펜잔스의 해적,6.0,전체 관람가,공연실황,마이크리,로버트머레이,19 19세기 세기 빅토리아 여왕 시대 21 21세 세 생일 해적 의무 의무기간 기간 종료 프레데릭 선언 주변 적 유모 착각 사연 해적질 질 용납 수 소탕 엄포 배 스탠리 장군 딸 그중 메이 사랑 연인 사이 두고 경찰 소동 기지 갈등 해결 결혼식
137404,펫닥터스 시즌2,0.0,15세 관람가, , ,박수홍,펫닥터스 시즌 시즌2시즌 2 1 애견 애 애묘인 묘 인 필수 시청 프로그램 대한 대한민국 민국 최초 본격 반려 반려동물 동물 컨설팅 시즌2 타 속 최고 수의사
124803,포스 마쥬어: 화이트 베케이션,7.43,15세 관람가,드라마,루벤외스트룬드,요하네스쿤게 리사로벤콩슬리 빈센트베테르그렌,남편 토마스 오랜만 가족 휴가 아내 바 딸 아들 해리 알프스 산맥 위치 스키 리조트 둘째 그림 눈 야외 식당 점심 산꼭대기 양 눈덩이 덩이 시작 눈사태 혼란 순간 굉음 돌진 공포 찰나 본능적 결정 가정 가장 예상 위기
119150,포커 나이트,6.99,청소년 관람불가,액션 범죄 공포 스릴러,그렉프란시스,보머초프 론펄먼 지안카를로에스포지토,바르샤바 형사 업계 최고 경찰 경쟁 수 포커 나이트 참가 성공 실패 이야기 판 날 신입 스탠 제터 게임 잔인 사이코 사이코패스 패스 지하실 뿐 소녀 감금 범인 범인과의 과의
101236,포커스,7.07,15세 관람가,범죄 멜로/로맨스 코미디,글렌피카라,윌스미스 마고로비 로드리고산토로,베테랑 사기꾼 니 키 키윌 윌 스미스 사기 기술 신참 신참내기 내기 고 로비 사랑 그녀 3 3년 후 부에 부에노스 노스 아이레스에 사람 동시 한 명의 백만장자
137010,포켓몬 더 무비 XY 후파: 광륜의 초마신,8.75,전체 관람가,애니메이션 모험 판타지 가족,유야마쿠니히코,여민정 이광수 이선호 마츠모토리카 오오타니이쿠에,지우 피 피카츄 카 츄 일행 소환 수 링 환상 포켓 후 후파 파 데세르 데세르시티 시티 포켓몬을 몬을 봉인 굴레 항아리 사악 기운 레 분노 힘 그림자 정체 본래 모습 초 초후 초 초후 계의 최강 파워 자랑 전설 시작 위기 마을 지 지키키 키 위 대적 가공 데 데후파 초후파 격돌 친구
77702,"포크의 여왕, 존 바에즈",9.14,전체 관람가,다큐멘터리,매리워튼,조안바에즈 마틴루터킹 밥딜런 미미파리냐,존 바에즈 사적 삶 대중적 활동 탐구 최초 본격 다큐멘터리 수 영화 음악가 음악가이자 이자 연주자 뿐 시대 양심 그녀 길 조명 캠브리지 처음 무대 10 10대 대 소녀 영상 최근 투어 투어장면 장면 연주 지금 공개 자료 자료화면 화면 지인 대화 휴식 모습 부분 포착 논란 베트남 북부 북부지역 지역 방문 마 루 루터 터 킹 목사 관계
100676,폭스캐처,8.18,청소년 관람불가,드라마 스릴러,베넷밀러,채닝테이텀 스티브카렐 마크러팔로,레슬링 선수 마크 슐츠 슐츠채닝 채 닝 테이텀 금메달 금메달리스트이자 리스트 이자 국민적 영웅 친형 데 데이브 이브 슐츠마크 러 러팔로 팔로 후광 삶 미국 굴지 재벌 재벌가의 가의 상속 상속인인 인인 존 듀폰 듀폰스티브 스티브 카렐 서울 올림픽 준비 팀 폭스 폭스캐처 캐처 합류 제안 기회 생각 생애 처음 형 그림자 파격적 대우 코치 코치이자 아버지 훈련 매진 성격 예측 예측불가능 불가능 행동 사이 균열 초청 사람 예상 비극
134281,폴 매카트니의 락쇼,8.83,전체 관람가,공연실황,폴맥카트니,폴매카트니,폴 매카트 카트 니 락 락쇼 쇼 윙스 역사적 콘서트 실황 필름 월드 월드투어 투어 가운데 미국 공연 공연19751976 19751976 하이라이트 히트곡 비틀즈 명곡 절정기 시절 모습 1980 1980년 뉴욕 처음 개봉 국내 51 사운드 리 리마스터링 마스터링 현장 감동 재연 예정 독점 인터뷰 영상 상영
113302,폴라로이드,6.51,전체 관람가,가족 드라마,주호성,정재연 김태용 양범,8 8년전 전 예기 사고 중국 아이스 아이스하키 하키 선수 생활 양밍 날 길 혼절 수호 아빠 철 엄마 은주 보모 차 적합 사람 선택 외국인 남자 거리 자상 사이 시한 시한부인 부인 절망 슬픔 속 앞 양 양밍 밍 생각 생각지도 지도 사건 사실 혼란
111978,폴레트의 수상한 베이커리,8.66,청소년 관람불가,코미디 범죄 드라마,제롬엔리코,베르나데트라퐁 카르멘마우라 도미니크라배넌트,한때 빵 빵사 남편 베이커리 운영 행복 삶 폴레트 10 10년 전 세상 후 흑인 사위 과도 사이 손자 레 레오 달 600 600유로 유로 불과 노후 연금 궁핍 생활 가족 이웃 가시 독설 일쑤 날 동네 수상 거래 목격 중이 무릎 소포 상자 안 물건 그녀 인생
143091,퐁당퐁당 LOVE,9.06, , ,김지현,김슬기 윤두준 안효섭 김갑수 임예진 정규수 이대연,비 조선 수 수포자 포자 3 단비 왕 이도의 도의 판타지 성장 성장로맨스 로맨스
145180,풀밭 위의 양,0.0,15세 관람가,코미디,알베르토카빌리아,안나페루초 다비데조르다노 비앙카냅피,2006 2006년 날 성공 만화가 만화가이자 이자 패션 디자이너 작가 인권 운동가 운동가인 인 레 레오나르 오나 르 리 전국 사람 충격 뉴스 사건 보도 모큐 큐 터 터리 리 형식 흥미 작품
129379,풍문으로 들었소,8.76,15세 관람가, ,안판석,유호정 이준 유준상 고아성,제왕 권력 부와 혈통 세습 대한 대한민국 민국 일류 상류층 속물 속물의식 의식 풍자 블랙 블랙코미디 코미디
141865,풍선껌,8.89,15세 관람가, ,김병수,이동욱 정려원 이종혁 박희본,가족 남녀 순수 사랑 천진 낭만 로맨스
135334,퓨처 카드 버디파이트,10.0, , , ,,지금 장엄 카드 카드배틀 배 틀 서막 시작 미래 도시 사람 버디 파이트 세계 주민 교류 선택 파이터 몬스터 파트너 게임 싸움 국가 운명 좌우 정도 중요 때문 힘 악용 버디파이트 동경 소망 평 평벙 벙 학생 왕 앞 버디몬스터 등장
143555,프랑코 스칼다티의 연극과 삶,10.0,15세 관람가,다큐멘터리,프랑코마레스코,프랑코스칼다티,이탈리아 유럽 중요 연극인 중 명인 프랑코 스칼 연극 형식 혁신 인간 본성 숨 다양 측면 탐구 감독 2013 2013년 세상 작업 삶 사랑 동료 이야기를 청해
144708,"프레데릭 로 옴스테드, 미국을 디자인하다",8.0,전체 관람가,다큐멘터리,로렌스호트,,뉴욕 센트럴 파크 주요 도시 공원 설계 미국 조경 건축 아버지 프 프레데릭 레 데릭 옴 옴스테드 스테드 작품 다큐멘터리 예술 동시 생활 필요 자연 보존 보호 노력 환경 환경운동 운동 정치 역할 전 시작 영화 경관 촬영 창의 창의적인 적인 애니메이션 적재 소 내레이션 미국인 삶 중요
136941,프로듀사,9.18,15세 관람가, ,표민수,차태현 공효진 김수현 아이유,예능 예능국 국 안 이야기
137583,프롬 더 다크,4.29,청소년 관람불가,공포,코너맥마혼,니암알가르 스테판크롬웰,사라 마크 영국 지방 여행 도중 인적 곳 차 도움 어둠 속 집 발견 안 남자 발작 공격 수 무언가 누군가 혹 생명 위협 악마 숨통 시작
137991,프리덤,7.36,12세 관람가,드라마 가족,피터쿠센스,쿠바구딩쥬니어 베르나르드포처 윌리암새들러 샤론릴,1856 1856년 흑인 노예 사무엘 가족 농장 자유 탈출 비밀 비밀조직 조직 도움 캐나다 계획 악명 노예사냥꾼 사냥꾼 플림튼 추적 계속 탈출구 도망자 삶 수 위기 하나님 원망 중 100 100여년 전 조상 관련 이야기 한편 1748 1748년 배의 선장 존 뉴턴 미국 닻 사랑 연인 만류 운반 운반책 책 배 한 운명적 만남 항해 항해자 인간 신념 사이 고뇌 날 폭풍우 좌초 상상 선택 감행 100년 남자 남자자유 구원 감동 스토리 시작
142614,프리즈마 이리야 2wei Herz!,7.5,청소년 관람불가, ,오오누마신,카도와키마이이 나즈카카오리 우에다카나,마법 마법소녀 소녀 이리 미 미유 유 카드 회수 임무 그녀 시련
141965,프린스의 왕자,7.75, , ,신주환,최종훈 임윤호 유나,가상 게임 세상 캐릭터 오타쿠 여동생 유나 현실 세계 회사 캐슬 캐슬소프트 소프트 잠입 오빠 시현 전형 게이 척 입사 여정 사장 몽룡 겐 수상 비밀 1 1회 회 웹 웹페스트 페스트 영화제
89216,플라잉 위드 유,7.71, ,멜로/로맨스 코미디 드라마,장리,장나라 임지령,아가씨 허첸첸장 첸 장 나라 나라은 비행 연습 중이 중이던 던 임 임지령 지령 공중 납치 수 산 속 불시착 의도 허첸첸 판 납치범 사람 숲 숲속 탈출기 시작 한중 요정 장나라 대 스타 고공 사랑
134890,플랑크 상수,5.82,청소년 관람불가, ,조성규,김재욱 진아름 김지유 정원,미용실 1 머리 남자 김 김우주 우주 머리카락 상상 속 보조 보조미용사 미용사 치마 카페 매력적 여종업원 에로틱 시나리오 커피 그녀 변화 극장 영화 옆 옆자리 자리 좌석 여자 시선 듯 정체불명 겨울 겨울산 산 세 명의 대화 정상 한자리 정작
95874,플래닛 바이러스,6.65,15세 관람가,공포 SF 스릴러,로우리로빈슨,리브슈라이버 엘리어스코티스 로몰라가레이 올리비아윌리암스,화성 탐사 대원 지구 귀환 직전 미지 우주 생명체 박테리아 발견 처음 비밀리 세포 확인 사고 실족사 모든 팀원 소득 줄 마지막 날 인류 최초 업적 달성 동료 기지 내 수 긴장감 시신 장소 도착 밖 공간 누군가 움직임
93298,피그,6.5,15세 관람가,드라마 미스터리 공포,헨리배리얼,루돌프마틴 패트릭파비언,머리 두건 손 채 사막 가운데 의문 남자 차 한 여성 발견 목숨 몸 회복 의식 과정 기억 실증 있음 인지 수 단서 엘 라 쪽지 장 존재 내용 토대 주변 사람 의심
118994,피치 퍼펙트: 언프리티 걸즈,6.98,15세 관람가,코미디 뮤지컬,엘리자베스뱅크스,안나켄드릭 헤일리스테인펠드 레벨윌슨 브리타니스노우,전국 팝 카펠라 대회 3 3년 연속 우승 자리 전통 여성 보컬 보컬그룹 그룹 벨 벨라스 라스 대통령 생일 생일파티 파티 축하 공연 퍼포먼스 중 수 낯 사고 하루아침 대학 여신 오리 새끼 그녀 명성 상처 입 자존심 회복 무리수 외면 뿐 해체 위기 벨라스 국제 국제대회 노래 마지막 기회 준비 필살 전세계 폭풍 라이브 시작
133402,피케이: 별에서 온 얼간이,9.12,15세 관람가,코미디 드라마,라지쿠마르히라니,아미르칸 산제이더트 아누쉬카샤르마,집우주으 리모콘 도둑 외계인 피케이 피케이아미르 아미 르 칸 수 방법 만이 종교 의식 신 신당 신당신이 신이 누 9 9월 3 3일 도발 시작
125421,픽셀,7.6,12세 관람가,SF 액션 코미디,크리스콜럼버스,아담샌들러 케빈제임스 미셸모나한 피터딘클리지 조시게드,1982 1982년 나사 외계 접촉 희망 지구의 문화 타임 캡슐 우주 아케이드 게임 선전 선전포고 포고 오해 외계인 팩 팩맨 맨 갤러 동 동키콩 키 콩 센티 센티피드 피드 스페이스 인 인베이더 베이 더 모습 침공 시작 30 30년 전 동전 개 수천 번 세상 클래식 고수 3 3인방 인방 위기 지구 유일 룰 지배 수 연 현실
123279,필드 오브 로스트 슈즈,5.14,15세 관람가,액션 드라마 전쟁,숀맥나마라,로렌홀리 제이슨아이삭스 놀란굴드 루크벤워드,버지니아 버지니아주 주 군사 군사학교 학교 전쟁 포화 소년병 전투 어른 싸움 운명 링 대통령 임명 율 시스 그랜트 장군 남부 곡창 곡창지대 지대 섀 섀넌 넌 우 계곡 대군 전진 어려움 직면 교장 생도 죽음 전쟁터
138204,필름시대사랑,5.22,15세 관람가,드라마,장률,박해일 안성기 문소리 한예리,정신 정신병원 병원 추격 추격극 극 정신병동 병동 입원 입원중인 중인 할아버지 할아버지안성기 안 성기 면회 간 손녀 예리 담소 사과 평소 흠모 청소부 아주머니 아주머니문소리 문소리 다가 거절 화가 과도 위협 시작 사람 거리 순간 컷 소리 사실 영화 촬영 촬영현장 현장 장면 아버지 유명 유명배우 배우 감독 사인 준비 가운데 조명 조명부 부 퍼스트 퍼스트박해일가 박해 일가 감독김 김 선 사랑 항의 조롱 조롱뿐 뿐 제작팀 촬영준비 분주 필름 필름통 통 마지막 여정 수
134133,하나와 앨리스 : 살인사건,8.45,12세 관람가,애니메이션,이와이슌지,아오이유우 스즈키안,이시 이시노모리 노 모리 중학교 3 3학년 학년 전학 온 리스 츠 츠코앨리스 코 앨리스 1 1년 전 2 2반 반 유 유다가 다가 4 4명의 명의 살해 소문 게 이사 옆집 꽃 저택 불리 소름 곳 곳꽃 동급생 동급생이자 이자 등교 거부 아라이 라이 하나하나 사건 거 얘기 잠입 외톨이 소녀 세상 살인 살인사건 수수께끼 모험 시작
120148,하녀의 방,4.14,청소년 관람불가,스릴러,마이클워커,빌캠프 필립에팅거 폴라가시스 보니데니슨,돈 상류층 크로 크로포드 포드 가족 별장 하녀 친절 부부 아들 브랜 호화 대저택 평화 삶 새벽 차 소리 잠 차고 브랜든 날 피범벅 티셔츠 발견 후 경계 행동 저택 분위기 이유 공포
125405,하늘을 걷는 남자,8.42,12세 관람가,드라마 모험,로버트저메키스,조셉고든레빗 벤킹슬리 샬롯르본 제임스뱃지데일 벤슈와츠 스티브발렌타인,터 하늘 도전 무명 아티스트 필 필립조셉 립 조셉 고 레 레빗 빗 꿈 수 단 번 기회 전 전세계 세계 최고 높이 자랑 412 412미터 미터 월드 트레이드 센터 정식 오픈 빌딩 사이 밧줄 연결 세상 누 누구도 구도 생각 못한 실행 조력자 고군 고군분투 분투 디데이 예상 밖 위기
123432,하늘의 유실물 : 영원한 나의 새장,8.53,15세 관람가,애니메이션 판타지,사이토히사시,호시소이치로 하야미사오리 스즈키타츠히사 타카가키아야히 노미즈이오리 후쿠하라카오리 히카사요코 토요사키아키 오오가메아스카,시냅스 섹시 엔젤 이드 동거 토모 토모키 키 평화 평화주의자 주의자 중 최강 이카로스 마스터 감정 복종 날 턴 적극적 구애 질투 시작 기억 충격적 마음 눈치 이유 자유 때문 오해 순종 필요 선언 주종 주종관계 관계 사슬 고민 사랑 그녀 연결 운명 최후 이야기
126530,하드코어 디스코,4.0,청소년 관람불가,드라마,크시슈토프스코니에츠니,야누스차비오르 마르친코왈츠키 야스미나폴락 아그니예스카보신스카,수 소녀 홈 비디오 장면 주인공 마르 마르친 친 시절 회상 여기저기 배회 무언가 결심 표정 처음 곳 누군가 집 앞 아버지 확인 쫒아가 클럽 남자 그녀 협박 다마르 다마르친 파티 파티장소 장소 자리 하룻밤 다음날 아침 부모님 친절 차 부탁 후 살해 어머니 유혹 마찬가지 죽이고 연락 무시 방황 화 화해 해
111699,하드코어 코미디,2.0,청소년 관람불가,멜로/로맨스 코미디,황지형,진위정 진정 손가군,학교 기숙사 침대 부족 윤락가 거주 컴 컴공과 공과 학생 아민 마약 배달 중 여자 하루 남자 아지 도박 범죄 조직 청부 청부살인 살인 초밥 요리사 섹스 사랑 제목 하드 하드코어 코어 코미디 세가지 이야기
129880,하루,8.77,15세 관람가,드라마,레자미르카리미,파비스파라스투이 소헤일라고레스타니 샤브남모그하다미,단조 무료 하루 일과 나이 택시 기사 유 유네스 네스 불안 한 여성 필사적 병원 부탁 그녀 만남 겐 특별 시작
129216,하우스 오브 다크,2.67,15세 관람가,공포,헨리벳웰,주리아베가 애드리에나루비어 에렌디라이바라 오나카사미켈라,날 그레 그레타 타 상속 재산 대저택 고양이 베케르 수 악몽 그녀 친구 정체 공포 간 간다하나 다하나 잔인 진실 저택 6 6월 비밀 전말
130793,"하이드 지킬, 나",7.41,15세 관람가, ,조영광,현빈 한지민 성준 혜리,남자 인격 사랑 여자 삼각 삼각로맨스 로맨스 로맨틱 코미디 드라마
97726,하이재킹,6.14,15세 관람가,스릴러,토비아스린드홈,요한필립애스백 소렌맬링 다살림 올레두폰트,망망대해 인도양 위 해적 해적과의 과의 인질 협상 협상극 극 시작 선원 7 7명 명 채 화물선 로젠호 소말리 납치 조난 조난신호 신호 생사 게임 유일한 조건 목숨 160 160억 억 원 교환 최소한 몸값 안전 선박 선박회사 회사 간 계속 위태 워
132391,하이킥 엔젤스,6.52,15세 관람가,액션,요코야마카즈히로,아오노카에데 미야하라카논 카와모토마유 이토리사코,초강력 리얼 미소녀 미소녀액션 액션 스턴트 와이어 와이어주인공 주인공 3 3명 명 실제 무술 수련 수련기간 기간 도합 40 40년 1 월드 그랑프리 파이터 신고 코 코야스 야스 전격 출연 출연1년간 간 화려 실전 실전액션 촬영 촬영영화 영화 속 액자 액자형식 형식 구성 실력 동아리 여고생 액션물 하이 하이킥 킥 엔 엔젤스 젤스 폐교 리 리허설 허설 돌입 수십 야쿠자 거금 학교 점령 소녀 위기 통신 두절 외부 완벽 차단 명의 부상 공포 완성 영화정신 정신 용기 회복 연마 흉악 폭력배 대결 진정 액션영화
114225,하트 오브 더 씨,8.18,12세 관람가,액션 모험 드라마,론하워드,크리스헴스워스 킬리언머피 벤위쇼 샬롯라일리 브렌단글리슨 벤자민워커,밤 급 발걸음 누군가 집 94 7200 표류 21 21명 명 조난 조난대원 대원 중 8 8명 사람 요청 부인 부탁 이야기 지옥 기억 1819 1819년 여름 포경선 에식스호 터 터킷 킷 섬 항해 15 15개월 개월 뒤 남 남태평양 태평양 가운데 길이 30 무게 80 80톤 톤 향유 향유고래 고래 공격 238 238톤 배 10 10분 분 만 침몰 선원 3 3개 개 보트 육지 건빵 식수 가족 폭풍우 절망 고독 양심 희망 망망대해 인간 비극적 선택
138857,하트어택,0.0, , , ,티파니 이철우,시청자 취향 저격 신 신개념 개념 트렌드 프로그램 라이프 스타일 공유 지금 핫 정보 다양 분야 셀럽들 탐색 패션 뷰티 음악 스타 리얼 밀접 발 대중 세터 본격 내 손안
129190,하트투하트,8.85,15세 관람가, ,이윤정,최강희 천정명 안소희 이재윤 김기방 황승언 서이숙 최무성 김애경 진희경 엄효섭 주현 이문정,환자 강박 강박증 증 의사 석 대인 대인기피 기피 안면 안면홍조증 홍조 차 차홍도의 홍 도의 탈 치유 로맨스
136032,학교괴담 : 저주의 언령,4.29,15세 관람가,미스터리 공포,오치아이마사유키,코니시아야노 야마베미유 나카에유리 아라이히토미 쇼지메이,엄마 기일 시오리 소리 눈 1988 1988년 발행 10 10원 원 동전 4 4개 개 일기장 오늘 가스 가스사고 사고 반 친구 며칠 뒤 철거 예정 모교 한편 학교 1 1학년 학년 3 3반의 반의 노 미 미유 유 유리 메이 지금 폐쇄 4반 교실 소문 이야기 학생 괴담 소녀 현상 시작 체육관 정체 정체불명 불명 사람 형태 울음소리 인터넷 페이크 영상 폐교 카 카즈키 즈 키 히 히미오 요 요시히토 시 토 히토미 4명 명 화장실 촬영 세계 연결 여우 창 손가락 이상한
141737,학교생활!,10.0,청소년 관람불가, ,안도마사오미,미나세이노리 오자와아리스 이치미치마오,학교 숙박 학교생활 학교생활부 부 4 4명 명 무드 무드메이커 메이커 유 유키 키 삽 사랑 쿠루 쿠루미 미 데 리 후배 군 고문 언니 아침밥 아침 아침빵 빵 옥상 차 차밭 밭 방울 방울토마토 토마토 수확 부실 개 타로 타로마루 마루 큰일 즐거움 그녀 오늘 활동 활동중 중
124288,한 번 더 해피엔딩,8.39,15세 관람가,코미디 멜로/로맨스 드라마,마크로렌스,휴그랜트 마리사토메이 앨리슨제니,15 15년 전 세상 중심 시나리오 작가 지금 유일한 재산 자존심 낙원 아카데미 각본 각본상 상 수상 이름 키스 마이클 마이클스휴 스휴 그랜트 이후 작품 리 리우드 우드 외면 한물 간 잔고 바닥 전기 최악 상황 스크래치 채 수 지방 지방도시 도시 교수직 수락 시골 대학 남자 남자잠깐 발목 아줌마 수록 신경 암울 마음 날씨 유명 턴 도착 예전 끼 주체 탓 뜻밖 사고 싱글 싱글맘 맘 홀 마리 토 토메이 메이 뿐 밀 밀당제 당제 솔 솔직녀 직녀 캐런 코 이의 대명사 렘 공상 속 스타워즈 매니아 학생 생활 시작 적응
141213,한국의 보물,0.0, , , ,,세계 세계속 속 한국 문화유산 사람 이야기 문화 유산
87234,한밤의 아이들,6.91,15세 관람가,드라마,디파메타,사탸바바 샤하나고스와미 라자카푸르,1947 1947년 8 8월 15 15일 자정 인도 영국 독립 순간 신비 능력 1001 1001명 명 아이일수록 수록 초능력 사람 마음 생각 수 주인공 살림 살림살림 성격 정반대 시바 이후 여정 모습 인생 예측 방향 6 6월 슬럼 슬럼독 독 어의 감동 위대 작품
142113,한식기행 종부의 손맛-여름시즌,0.0,전체 관람가, ,최희준,김정민 타니루미코,대한 대한민국 민국 전통 종가 방문 지역 지역여행 여행 식 비법 프로그램 여름 여름편 편 대표 잉꼬 잉꼬부부이자 부부 이자 한식 한식요리 요리 관심 김 김정민 정민 루 루미코 미 코 출연 1 1박 박 2 2일 여름철 보 보양식 양식
136693,한식대첩 시즌3,0.0, , , ,김성주,지역 자존심 한식 승부 서울 경기 충 충청 청 전라 경상 제주 이북 전국 곳곳 고수 로컬 로컬푸드 푸드 벌 프로그램
143222,한양기방 춘향뎐,3.45,청소년 관람불가,멜로/로맨스,김민욱,나영,조선 조선시대 시대 초기 한양 외각 자리 한 기생집 매월당 마담 격 월향이 향이 명기 필두 녹수 향 심청 미모 겸비 기생 잔치 이유 매향 함 함흥 사신 박 박판서 판서 대감 8 8년 만 때문 평소 강 권력욕 월향 이참 유혹 실권 장악 작심 비 밤 기모노 입 여인 문 몸종 콩 콩쥐 쥐 일본 게이샤 나미 한편 다음날 아침 남자 돌 돌쇠 쇠 춘향이 비녀 채 변사체 발견 소동 중 월향의 향의 친척 조카 기 도령 몸 요양 요양차 차 곱상 소녀 모습 기방내 방내 기녀 인기 독차지 꽃 꽃도령 와의 사랑 색 색기가 기가 정체 마음 그녀 색기 시작
130342,한여름의 판타지아,7.81,전체 관람가,드라마,장건재,김새벽 이와세료 임형국,마을 옛날 이야기 거 영화 영화감독 감독 태 태훈 훈 일본 지방 소도 소도시인 시인 나라 나라현 현 고조시 방문 조감독 미정 쇠락 곳곳 곳 사람 인터뷰 기억 전날 밤 꿈 불꽃놀이 시작 밤하늘 오늘 축제 갈래 한국 여행 혜 혜정은 정은 역전 안내소 아버지 고향 정착 감 재배 청년 유스 가이드 자처 길 위 대화 해 해가지 가지 별 마음 조심 고백 2015 한국독립영화협회 독립 협회 올해 독립영화 여름 판타지 선정
143155,할매네 로봇,5.5,15세 관람가, , ,이희준 장동민 차선우 강남,출연자 로봇 시골 마을 할머니 무료 신 신개념 개념 예능 버라 티
138954,할매는 내 동생,10.0, , , ,탕준상 김진구,치매 할머니 손자 이야기 어린이 드라마
136691,할머니의 수다,0.0,전체 관람가, ,김필성,,한국 한국독립애니메이션 독립 애니메이션 작품 모음집 모음집수다 수다 시골 과묵 할아버지 할머니 이야기 안녕 안녕하세 하세 천사 날 김 방문 행복 질문 거짓말 거짓 자유 박탈 관리 사별 재회 출가 자식 과도 생이 있음 불청객 한바탕 동극 할아버지할머니 아무것 메모 생활 옷장 빨래 중 추억 옷 발견 현관 천 천년 기린 모자간 정이 터 터웠 웠 돌 돌쇠 쇠 어머니 홀어머니 간호 효행 심성 감동 신령 수 약초 병 병이 낫 낫지도 지도 채 나이 100 100살 살 앞 비법 전통적 효 사상 과장 개성 캐릭터 유머러스 내레이션 대사 코 끝 웃음 선사
130765,함정,5.73,청소년 관람불가,스릴러 범죄,권형진,마동석 조한선 김민경 지안,5 5년 부부 식과 소연 소연소연 기분 전환 휴대폰 섬 여행 곳 인터넷 한 맛 맛집 집 그곳 분위기 불안 기운 주인 성철 친절 경계 속 해 해가지 가지 환대 하룻밤 가기 의문 묘 시작 듯 수 말 함정 자의 목숨 대결
